deep	698	163
唤	699	162
醒	700	162
词	701	161
汇	702	161
computer	703	159
nlp	704	157
dl	705	157
internet	706	157
mega	707	156
诞	708	156
big	709	155
natural	710	154
language	711	154
processing	712	154
search	713	154
engine	714	154
detect	715	154
移	716	154
由	717	154
纹	718	153
backpropagation	719	153
cv	720	153
ml	721	153
反	722	152
播	723	152
home	724	152
龄	725	152
清	726	150
引	727	149
擎	728	149
义	729	149
artificial	730	148
intelligence	731	148
synthesis	732	147
5	733	147
推	734	145
荐	735	145
系	736	145
统	737	145
recommender	738	145
system	739	145
评	740	143
communications	741	143
岗	742	143
voiceprint	743	142
父	744	141
aios	745	140
觉	746	140
专	747	140
注	748	140
挖	749	138
掘	750	138
acoustic	751	138
cancellation	752	138
mining	753	138
a	754	136
客	755	136
virginia	756	135
秀	757	131
autonomous	758	129
vehicles	759	129
桑	760	129
sundar	761	128
sergey	762	128
编	763	127
露	764	127
aec	765	125
隆	766	125
登	767	125
唐	768	125
压	769	124
缩	770	124
韦	771	124
ziv	772	124
雨	773	123
irwin	774	123
jianfeng	775	122
仁	776	122
勋	777	122
密	778	122
will	779	121
丹	780	121
charles	781	120
乡	782	120
保	783	119
昆	784	119
travis	785	118
莞	786	117
仔	787	117
胡	788	117
屈	789	117
床	790	117
灯	791	117
辛	792	116
marcus	793	116
龙	794	116
梦	795	116
竹	796	116
珑	797	116
宏	798	115
廉	799	115
亨	800	115
三	801	115
锋	802	115
lucy	803	115
shixing	804	115
gao	805	115
岩	806	115
峰	807	115
larry	808	115
yann	809	114
andy	810	114
珍	811	114
癫	812	114
werner	813	114
杰	814	114
渊	815	113
pony	816	113
yue	817	113
guan	818	113
tony	819	113
elon	820	113
肃	821	113
yiming	822	112
睿	823	112
kevin	824	112
顺	825	112
hengyi	826	112
zhao	827	112
汪	828	112
滔	829	112
zuckerberg	830	111
洪	831	111
涛	832	111
kai	833	111
yu	834	111
satya	835	111
梁	836	111
鸣	837	111
ron	838	110
chuanzhi	839	110
liu	840	110
扬	841	110
彭	842	110
蕾	843	110
bret	844	110
paddlepaddle	845	110
geoffrey	846	109
浩	847	109
徐	848	109
mark	849	109
石	850	109
诺	851	109
jack	852	109
ma	853	109
alphago	854	109
永	855	108
虹	856	108
旻	857	108
paul	858	108
托	859	108
约	860	108
翰	861	108
tim	862	108
jeff	863	108
印	864	108
欣	865	108
赵	866	108
艺	867	108
康	868	108
alipay	869	108
川	870	107
支	871	107
付	872	107
宝	873	107
tv	874	107
i	875	107
并	876	107
eduardo	877	106
曾	878	106
青	879	106
授	880	106
edgoldman	881	106
lloyd	882	106
劳	883	106
逍	884	105
谢	885	105
姚	886	105
颂	887	105
jensen	888	105
huang	889	105
eric	890	105
柳	891	105
brain	892	105
已	893	105
雄	894	104
雅	895	104
各	896	104
许	897	104
晨	898	104
晔	899	104
兴	900	104
军	901	103
